variable_id,variable_name,dataset_id
wrk_home_paid_code,NA,clean_read_hlfs.working_life_2018
flexi_hrs_main_code,NA,clean_read_hlfs.working_life_2018
wrk_part_time_code,NA,clean_read_hlfs.working_life_2018
wrk_change_hrs_code,NA,clean_read_hlfs.working_life_2018
wrk_shift_code,NA,clean_read_hlfs.working_life_2018
wrk_change_shift_code,NA,clean_read_hlfs.working_life_2018
wrk_hrs_known_code,NA,clean_read_hlfs.working_life_2018
wrk_exp_diff_code,NA,clean_read_hlfs.working_life_2018
wrk_diff_care_code,NA,clean_read_hlfs.working_life_2018
wrk_diff_fut_code,NA,clean_read_hlfs.working_life_2018
wrk_diff_curr_code,NA,clean_read_hlfs.working_life_2018
wrk_diff_sleep_code,NA,clean_read_hlfs.working_life_2018
wrk_diff_transp_code,NA,clean_read_hlfs.working_life_2018
wrk_diff_social_code,NA,clean_read_hlfs.working_life_2018
wrk_diff_other_code,NA,clean_read_hlfs.working_life_2018
avail_required_code,NA,clean_read_hlfs.working_life_2018
avail_hrs_paid_code,NA,clean_read_hlfs.working_life_2018
avail_exp_diff_code,NA,clean_read_hlfs.working_life_2018
avail_diff_care_code,NA,clean_read_hlfs.working_life_2018
avail_diff_fut_code,NA,clean_read_hlfs.working_life_2018
avail_diff_curr_code,NA,clean_read_hlfs.working_life_2018
avail_diff_sleep_code,NA,clean_read_hlfs.working_life_2018
avail_diff_transp_code,NA,clean_read_hlfs.working_life_2018
avail_diff_inc_code,NA,clean_read_hlfs.working_life_2018
avail_diff_social_code,NA,clean_read_hlfs.working_life_2018
avail_diff_other_code,NA,clean_read_hlfs.working_life_2018
main_ann_leave_code,NA,clean_read_hlfs.working_life_2018
main_unp_leave_code,NA,clean_read_hlfs.working_life_2018
main_security_code,NA,clean_read_hlfs.working_life_2018
main_wlb_code,NA,clean_read_hlfs.working_life_2018
main_satisf_code,NA,clean_read_hlfs.working_life_2018
num_wrk_day_main_code,NA,clean_read_hlfs.working_life_2018
wrk_day_main_code,NA,clean_read_hlfs.working_life_2018
wrk_hrs_main_std_code,NA,clean_read_hlfs.working_life_2018
wrk_hrs_main_patt_code,NA,clean_read_hlfs.working_life_2018
overall_wrk_patt_code,NA,clean_read_hlfs.working_life_2018
pref_diff_times_code,NA,clean_read_hlfs.working_life_2018
pref_diff_varied_code,NA,clean_read_hlfs.working_life_2018
has_wrk_weekend_code,NA,clean_read_hlfs.working_life_2018
num_wrk_sat_nbr,NA,clean_read_hlfs.working_life_2018
num_wrk_sat_nr_code,NA,clean_read_hlfs.working_life_2018
wrk_sat_freq_code,NA,clean_read_hlfs.working_life_2018
num_wrk_sun_nbr,NA,clean_read_hlfs.working_life_2018
num_wrk_sun_nr_code,NA,clean_read_hlfs.working_life_2018
wrk_sun_freq_code,NA,clean_read_hlfs.working_life_2018
num_wrk_morn_nbr,NA,clean_read_hlfs.working_life_2018
num_wrk_morn_nr_code,NA,clean_read_hlfs.working_life_2018
wrk_morn_freq_code,NA,clean_read_hlfs.working_life_2018
num_wrk_even_nbr,NA,clean_read_hlfs.working_life_2018
num_wrk_even_nr_code,NA,clean_read_hlfs.working_life_2018
wrk_even_freq_code,NA,clean_read_hlfs.working_life_2018
num_wrk_night_nbr,NA,clean_read_hlfs.working_life_2018
num_wrk_night_nr_code,NA,clean_read_hlfs.working_life_2018
wrk_night_freq_code,NA,clean_read_hlfs.working_life_2018
nonstd_code,NA,clean_read_hlfs.working_life_2018
nonstd_freq_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_sleep_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_care_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_fam_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_soc_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_study_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_fut_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_trans_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_oth_code,NA,clean_read_hlfs.working_life_2018
nonstd_diff_ns_code,NA,clean_read_hlfs.working_life_2018
paid_ov_time_code,NA,clean_read_hlfs.working_life_2018
paid_ov_time_hrs_nbr,NA,clean_read_hlfs.working_life_2018
upaid_ov_time_code,NA,clean_read_hlfs.working_life_2018
unpaid_ov_time_hrs_nbr,NA,clean_read_hlfs.working_life_2018
time_pressure_code,NA,clean_read_hlfs.working_life_2018
phys_risk_code,NA,clean_read_hlfs.working_life_2018
learning_code,NA,clean_read_hlfs.working_life_2018
wrk_place_relat_code,NA,clean_read_hlfs.working_life_2018
num_job_demands_nbr,NA,clean_read_hlfs.working_life_2018
num_job_resources_nbr,NA,clean_read_hlfs.working_life_2018
job_strain_code,NA,clean_read_hlfs.working_life_2018
own_bus_code,NA,clean_read_hlfs.working_life_2018
paid_job_code,NA,clean_read_hlfs.working_life_2018
fam_bus_code,NA,clean_read_hlfs.working_life_2018
away_from_job_code,NA,clean_read_hlfs.working_life_2018
away_own_bus_code,NA,clean_read_hlfs.working_life_2018
away_paid_job_code,NA,clean_read_hlfs.working_life_2018
away_fam_bus_code,NA,clean_read_hlfs.working_life_2018
why_away_code,NA,clean_read_hlfs.working_life_2018
away_oth_jobs_code,NA,clean_read_hlfs.working_life_2018
away_oth_own_bus_code,NA,clean_read_hlfs.working_life_2018
away_oth_paid_job_code,NA,clean_read_hlfs.working_life_2018
away_oth_fam_bus_code,NA,clean_read_hlfs.working_life_2018
away_oth_none_code,NA,clean_read_hlfs.working_life_2018
own_bus_num_nbr,NA,clean_read_hlfs.working_life_2018
own_bus_num_nr_code,NA,clean_read_hlfs.working_life_2018
paid_job_num_nbr,NA,clean_read_hlfs.working_life_2018
paid_job_num_nr_code,NA,clean_read_hlfs.working_life_2018
fam_bus_num_nbr,NA,clean_read_hlfs.working_life_2018
fam_bus_num_nr_code,NA,clean_read_hlfs.working_life_2018
num_jobs_nbr,NA,clean_read_hlfs.working_life_2018
want_more_hrs_code,NA,clean_read_hlfs.working_life_2018
hrs_wanted_nbr,NA,clean_read_hlfs.working_life_2018
why_not_more_hrs_code,NA,clean_read_hlfs.working_life_2018
more_hrs_look_code,NA,clean_read_hlfs.working_life_2018
more_hrs_emp_code,NA,clean_read_hlfs.working_life_2018
more_hrs_oth_emp_code,NA,clean_read_hlfs.working_life_2018
more_hrs_emp_ag_code,NA,clean_read_hlfs.working_life_2018
more_hrs_rel_code,NA,clean_read_hlfs.working_life_2018
more_hrs_other_code,NA,clean_read_hlfs.working_life_2018
more_hrs_avail_code,NA,clean_read_hlfs.working_life_2018
under_emp_code,NA,clean_read_hlfs.working_life_2018
reg_week_main_inc_amt,NA,clean_read_hlfs.working_life_2018
ext_week_main_inc_amt,NA,clean_read_hlfs.working_life_2018
tot_week_main_inc_amt,NA,clean_read_hlfs.working_life_2018
weekly_hrs_main_nbr,NA,clean_read_hlfs.working_life_2018
reg_week_main_rate_amt,NA,clean_read_hlfs.working_life_2018
ext_week_main_rate_amt,NA,clean_read_hlfs.working_life_2018
reg_week_sec_inc_amt,NA,clean_read_hlfs.working_life_2018
ext_week_sec_inc_amt,NA,clean_read_hlfs.working_life_2018
tot_week_sec_inc_amt,NA,clean_read_hlfs.working_life_2018
weekly_hrs_sec_nbr,NA,clean_read_hlfs.working_life_2018
reg_week_sec_rate_amt,NA,clean_read_hlfs.working_life_2018
ext_week_sec_rate_amt,NA,clean_read_hlfs.working_life_2018
tot_reg_week_inc_amt,NA,clean_read_hlfs.working_life_2018
tot_ext_weekly_inc_amt,NA,clean_read_hlfs.working_life_2018
tot_weekly_inc_amt,NA,clean_read_hlfs.working_life_2018
tot_weekly_hrs_nbr,NA,clean_read_hlfs.working_life_2018
tot_reg_week_rate_amt,NA,clean_read_hlfs.working_life_2018
tot_weekly_rate_amt,NA,clean_read_hlfs.working_life_2018
income_imputed_code,NA,clean_read_hlfs.working_life_2018
is_at_sch_code,NA,clean_read_hlfs.working_life_2018
has_sch_qual_code,NA,clean_read_hlfs.working_life_2018
sch_qual_code,NA,clean_read_hlfs.working_life_2018
qual1_code,NA,clean_read_hlfs.working_life_2018
qual2_code,NA,clean_read_hlfs.working_life_2018
qual3_code,NA,clean_read_hlfs.working_life_2018
qual4_code,NA,clean_read_hlfs.working_life_2018
qual5_code,NA,clean_read_hlfs.working_life_2018
qual6_code,NA,clean_read_hlfs.working_life_2018
qual7_code,NA,clean_read_hlfs.working_life_2018
qual8_code,NA,clean_read_hlfs.working_life_2018
qual9_code,NA,clean_read_hlfs.working_life_2018
qual10_code,NA,clean_read_hlfs.working_life_2018
qual11_code,NA,clean_read_hlfs.working_life_2018
qual12_code,NA,clean_read_hlfs.working_life_2018
qual13_code,NA,clean_read_hlfs.working_life_2018
qual14_code,NA,clean_read_hlfs.working_life_2018
qual15_code,NA,clean_read_hlfs.working_life_2018
qual16_code,NA,clean_read_hlfs.working_life_2018
qual17_code,NA,clean_read_hlfs.working_life_2018
qual18_code,NA,clean_read_hlfs.working_life_2018
qual19_code,NA,clean_read_hlfs.working_life_2018
qual20_code,NA,clean_read_hlfs.working_life_2018
qual1_yrs_code,NA,clean_read_hlfs.working_life_2018
qual2_yrs_code,NA,clean_read_hlfs.working_life_2018
qual3_yrs_code,NA,clean_read_hlfs.working_life_2018
qual4_yrs_code,NA,clean_read_hlfs.working_life_2018
qual5_yrs_code,NA,clean_read_hlfs.working_life_2018
qual6_yrs_code,NA,clean_read_hlfs.working_life_2018
qual7_yrs_code,NA,clean_read_hlfs.working_life_2018
qual8_yrs_code,NA,clean_read_hlfs.working_life_2018
qual9_yrs_code,NA,clean_read_hlfs.working_life_2018
qual10_yrs_code,NA,clean_read_hlfs.working_life_2018
qual11_yrs_code,NA,clean_read_hlfs.working_life_2018
qual12_yrs_code,NA,clean_read_hlfs.working_life_2018
qual13_yrs_code,NA,clean_read_hlfs.working_life_2018
qual14_yrs_code,NA,clean_read_hlfs.working_life_2018
qual15_yrs_code,NA,clean_read_hlfs.working_life_2018
qual16_yrs_code,NA,clean_read_hlfs.working_life_2018
qual17_yrs_code,NA,clean_read_hlfs.working_life_2018
qual18_yrs_code,NA,clean_read_hlfs.working_life_2018
qual19_yrs_code,NA,clean_read_hlfs.working_life_2018
qual20_yrs_code,NA,clean_read_hlfs.working_life_2018
highest_qual_code,NA,clean_read_hlfs.working_life_2018
study_status_code,NA,clean_read_hlfs.working_life_2018
study_code,NA,clean_read_hlfs.working_life_2018
fam_nucleus_code,NA,clean_read_hlfs.working_life_2018
num_in_fam_nucleus_nbr,NA,clean_read_hlfs.working_life_2018
fam_with_partner_code,NA,clean_read_hlfs.working_life_2018
fam_parent_role_code,NA,clean_read_hlfs.working_life_2018
fam_child_role_code,NA,clean_read_hlfs.working_life_2018
fam_num_child_nbr,NA,clean_read_hlfs.working_life_2018
fam_num_dep_nbr,NA,clean_read_hlfs.working_life_2018
fam_num_indep_nbr,NA,clean_read_hlfs.working_life_2018
fam_num_unknown_nbr,NA,clean_read_hlfs.working_life_2018
household_type_code,NA,clean_read_hlfs.working_life_2018
household_ten_code,NA,clean_read_hlfs.working_life_2018
final_wgt_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt1_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt2_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt3_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt4_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt5_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt6_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt7_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt8_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt9_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt10_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt11_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt12_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt13_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt14_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt15_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt16_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt17_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt18_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt19_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt20_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt21_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt22_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt23_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt24_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt25_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt26_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt27_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt28_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt29_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt30_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt31_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt32_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt33_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt34_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt35_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt36_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt37_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt38_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt39_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt40_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt41_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt42_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt43_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt44_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt45_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt46_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt47_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt48_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt49_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt50_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt51_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt52_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt53_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt54_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt55_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt56_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt57_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt58_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt59_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt60_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt61_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt62_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt63_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt64_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt65_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt66_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt67_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt68_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt69_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt70_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt71_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt72_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt73_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt74_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt75_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt76_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt77_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt78_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt79_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt80_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt81_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt82_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt83_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt84_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt85_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt86_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt87_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt88_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt89_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt90_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt91_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt92_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt93_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt94_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt95_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt96_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt97_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt98_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt99_nbr,NA,clean_read_hlfs.working_life_2018
replicate_wgt100_nbr,NA,clean_read_hlfs.working_life_2018
snz_hlfs_uid,snz_hlfs_uid,clean_read_hlfs.hlfs_wellbeing_datestamp
snz_hlfs_hhld_uid,snz_hlfs_hhld_uid,clean_read_hlfs.hlfs_wellbeing_datestamp
person_code,person_code,clean_read_hlfs.hlfs_wellbeing_datestamp
quarter/ quarter_nbr,quarter/ quarter_nbr,clean_read_hlfs.hlfs_wellbeing_datestamp
week/ week_nbr,week/ week_nbr,clean_read_hlfs.hlfs_wellbeing_datestamp
response_status_type_code,response_status_type_code,clean_read_hlfs.hlfs_wellbeing_datestamp
usable,usable,clean_read_hlfs.hlfs_wellbeing_datestamp
sqd_fsqinterviewdate,SQD_fSQInterviewDate,clean_read_hlfs.hlfs_wellbeing_datestamp
sqd_qfieldinttype,SQD_qFieldIntType,clean_read_hlfs.hlfs_wellbeing_datestamp
sqd_qusuallylive,SQD_qUsuallyLive,clean_read_hlfs.hlfs_wellbeing_datestamp
sqd_qage18orover,SQD_qAge18OrOver,clean_read_hlfs.hlfs_wellbeing_datestamp
dvsex,DVSex,clean_read_hlfs.hlfs_wellbeing_datestamp
sex_imputed,Sex_Imputed,clean_read_hlfs.hlfs_wellbeing_datestamp
dob_month,DOB_month,clean_read_hlfs.hlfs_wellbeing_datestamp
dob_year,DOB_year,clean_read_hlfs.hlfs_wellbeing_datestamp
dvage,DVAge,clean_read_hlfs.hlfs_wellbeing_datestamp
dvagegp1,DVAgeGp1,clean_read_hlfs.hlfs_wellbeing_datestamp
dvcob,DVCOB,clean_read_hlfs.hlfs_wellbeing_datestamp
dvyrsinnz,DVYrsInNZ,clean_read_hlfs.hlfs_wellbeing_datestamp
dvethnic,DVEthnic,clean_read_hlfs.hlfs_wellbeing_datestamp
etheuropean,EthEuropean,clean_read_hlfs.hlfs_wellbeing_datestamp
ethmaori,EthMaori,clean_read_hlfs.hlfs_wellbeing_datestamp
ethpacific,EthPacific,clean_read_hlfs.hlfs_wellbeing_datestamp
ethasian,EthAsian,clean_read_hlfs.hlfs_wellbeing_datestamp
ethmelaa,EthMELAA,clean_read_hlfs.hlfs_wellbeing_datestamp
ethother,EthOther,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth1,DVEth1,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth2,DVEth2,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth3,DVEth3,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth4,DVEth4,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth5,DVEth5,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth6,DVEth6,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth7,DVEth7,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth8,DVEth8,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth9,DVEth9,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth10,DVEth10,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth11,DVEth11,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth12,DVEth12,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth13,DVEth13,clean_read_hlfs.hlfs_wellbeing_datestamp
dveth14,DVEth14,clean_read_hlfs.hlfs_wellbeing_datestamp
ethnic_imputed,Ethnic_Imputed,clean_read_hlfs.hlfs_wellbeing_datestamp
dvdescent,DVDescent,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_famnucyn,DVFam_FamNucYN,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_numinfamnuc,DVFam_NumInFamNuc,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_withpartner,DVFam_WithPartner,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_numpartner,DVFam_NumPartner,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_parentrole,DVFam_ParentRole,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_childrole,DVFam_ChildRole,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_numchild,DVFam_NumChild,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_numdepchild,DVFam_NumDepChild,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_numindepchild,DVFam_NumIndepChild,clean_read_hlfs.hlfs_wellbeing_datestamp
dvfam_numchilddepnk,DVFam_NumChildDepNK,clean_read_hlfs.hlfs_wellbeing_datestamp
dvhhtype,DVHHType,clean_read_hlfs.hlfs_wellbeing_datestamp
dvhhten,DVHHTen,clean_read_hlfs.hlfs_wellbeing_datestamp
dvregion,DVRegion,clean_read_hlfs.hlfs_wellbeing_datestamp
dvregcouncil,DVRegCouncil,clean_read_hlfs.hlfs_wellbeing_datestamp
dvta,DVTA,clean_read_hlfs.hlfs_wellbeing_datestamp
dvmeshblock,DVMeshblock,clean_read_hlfs.hlfs_wellbeing_datestamp
dvurban,DVUrban,clean_read_hlfs.hlfs_wellbeing_datestamp
hqrespondent,HQRespondent,clean_read_hlfs.hlfs_wellbeing_datestamp
hhrotatingin,HHRotatingIn,clean_read_hlfs.hlfs_wellbeing_datestamp
hhrotatingout,HHRotatingOut,clean_read_hlfs.hlfs_wellbeing_datestamp
rotngrp,RotnGrp,clean_read_hlfs.hlfs_wellbeing_datestamp
rotnnum,RotnNum,clean_read_hlfs.hlfs_wellbeing_datestamp
pqrefweekstart,PQRefWeekStart,clean_read_hlfs.hlfs_wellbeing_datestamp
