"id","schema","table_name","variable_name","collection","agency","description"
6962,"clean_read_MOE","moe_provider_region","ProviderTypeCode","Education and Training data","MOE",NA
6963,"clean_read_MOE","moe_provider_region","Region2006","Education and Training data","MOE",NA
6964,"clean_read_MOE","moe_provider_region","SubSectorGroup","Education and Training data","MOE",NA
6965,"clean_read_MOE","moe_provider_region","Suburb","Education and Training data","MOE",NA
6966,"clean_read_MOE","moe_provider_region","TLA 2006","Education and Training data","MOE",NA
6967,"clean_read_MOE","moe_provider_region","TownCity","Education and Training data","MOE",NA
6968,"clean_read_MOE","moe_providers","ActiveFlag","Education and Training data","MOE",NA
6969,"clean_read_MOE","moe_providers","ClosedDate","Education and Training data","MOE",NA
6970,"clean_read_MOE","moe_providers","OpenDate","Education and Training data","MOE",NA
6971,"clean_read_MOE","moe_providers","ProviderCode","Education and Training data","MOE",NA
6972,"clean_read_MOE","moe_providers","ProviderType","Education and Training data","MOE",NA
6973,"clean_read_MOE","moe_qualification_lookup","NQFLevel","Education and Training data","MOE",NA
6974,"clean_read_MOE","moe_qualification_lookup","QualificationCode","Education and Training data","MOE",NA
6975,"clean_read_MOE","moe_qualification_lookup","QualificationName","Education and Training data","MOE",NA
6976,"clean_read_MOE","moe_qualification_lookup","QualificationTableID","Education and Training data","MOE",NA
6977,"clean_read_MOE","moe_qualification_lookup","QualificationType","Education and Training data","MOE",NA
6978,"clean_read_MOE","moe_qualification_lookup","QualificationVersion","Education and Training data","MOE",NA
6979,"clean_read_MOE","moe_qualifications","BroadField","Education and Training data","MOE",NA
6980,"clean_read_MOE","moe_qualifications","CertifyingAuthorityCode","Education and Training data","MOE",NA
6981,"clean_read_MOE","moe_qualifications","CreationDate","Education and Training data","MOE",NA
6982,"clean_read_MOE","moe_qualifications","DetailField","Education and Training data","MOE",NA
6983,"clean_read_MOE","moe_qualifications","DurationInYears","Education and Training data","MOE",NA
6984,"clean_read_MOE","moe_qualifications","EFTSValue","Education and Training data","MOE",NA
6985,"clean_read_MOE","moe_qualifications","FieldOfStudyCode","Education and Training data","MOE",NA
6986,"clean_read_MOE","moe_qualifications","FieldOfStudyDescription","Education and Training data","MOE",NA
6987,"clean_read_MOE","moe_qualifications","ISCEDCode","Education and Training data","MOE",NA
6988,"clean_read_MOE","moe_qualifications","ISCEDDescription","Education and Training data","MOE",NA
6989,"clean_read_MOE","moe_qualifications","ISCEDSubsequentDestinationDescription","Education and Training data","MOE",NA
6990,"clean_read_MOE","moe_qualifications","NarrowField","Education and Training data","MOE",NA
6991,"clean_read_MOE","moe_qualifications","NZQACreditPoints","Education and Training data","MOE",NA
6992,"clean_read_MOE","moe_qualifications","NZSCEDCode","Education and Training data","MOE",NA
6993,"clean_read_MOE","moe_qualifications","ProviderCode","Education and Training data","MOE",NA
6994,"clean_read_MOE","moe_qualifications","ProviderCreditPoints","Education and Training data","MOE",NA
6995,"clean_read_MOE","moe_qualifications","QualificationAwardCategoryCode","Education and Training data","MOE",NA
6996,"clean_read_MOE","moe_qualifications","QualificationAwardCategoryDescription","Education and Training data","MOE",NA
6997,"clean_read_MOE","moe_qualifications","QualificationAwardCategoryLongDescription","Education and Training data","MOE",NA
6998,"clean_read_MOE","moe_qualifications","QualificationAwardGroup","Education and Training data","MOE",NA
6999,"clean_read_MOE","moe_qualifications","QualificationAwardSubGroup","Education and Training data","MOE",NA
7000,"clean_read_MOE","moe_qualifications","QualificationCode","Education and Training data","MOE",NA
7001,"clean_read_MOE","moe_qualifications","QualificationStatus","Education and Training data","MOE",NA
7002,"clean_read_MOE","moe_qualifications","QualificationTitle","Education and Training data","MOE",NA
7003,"clean_read_MOE","moe_qualifications","RegisterLevel","Education and Training data","MOE",NA
7004,"clean_read_MOE","moe_qualifications","RegisterLevelGroup","Education and Training data","MOE",NA
7005,"clean_read_MOE","moe_qualifications","RegisterLevelSplit","Education and Training data","MOE",NA
7006,"clean_read_MOE","moe_sac_funded_providers_2016","ProviderCode","Education and Training data","MOE",NA
7007,"clean_read_MOE","moe_sac_funded_providers_2016","ProviderType","Education and Training data","MOE",NA
7008,"clean_read_MOE","moe_school_decile_history","DecileCode","Education and Training data","MOE",NA
7009,"clean_read_MOE","moe_school_decile_history","DecileEndDate","Education and Training data","MOE",NA
7010,"clean_read_MOE","moe_school_decile_history","DecileStartDate","Education and Training data","MOE",NA
7011,"clean_read_MOE","moe_school_decile_history","InstitutionNumber","Education and Training data","MOE",NA
7012,"clean_read_MOE","moe_school_decile_history","SchoolDecileHistoryID","Education and Training data","MOE",NA
7013,"clean_read_MOE","moe_school_decile_pricing","academic_year","Education and Training data","MOE",NA
7014,"clean_read_MOE","moe_school_decile_pricing","cost","Education and Training data","MOE",NA
7015,"clean_read_MOE","moe_school_decile_pricing","school_decile","Education and Training data","MOE",NA
7016,"clean_read_MOE","moe_school_decile_pricing","school_number","Education and Training data","MOE",NA
7017,"clean_read_MOE","moe_school_decile_pricing","school_type_id","Education and Training data","MOE",NA
7018,"clean_read_MOE","moe_school_decile_pricing_20170420","academic_year","Education and Training data","MOE",NA
7019,"clean_read_MOE","moe_school_decile_pricing_20170420","cost","Education and Training data","MOE",NA
7020,"clean_read_MOE","moe_school_decile_pricing_20170420","school_decile","Education and Training data","MOE",NA
7021,"clean_read_MOE","moe_school_decile_pricing_20170420","school_number","Education and Training data","MOE",NA
7022,"clean_read_MOE","moe_school_decile_pricing_20170420","school_type_id","Education and Training data","MOE",NA
7023,"clean_read_MOE","moe_school_decile_pricing_20170720","academic_year","Education and Training data","MOE",NA
7024,"clean_read_MOE","moe_school_decile_pricing_20170720","cost","Education and Training data","MOE",NA
7025,"clean_read_MOE","moe_school_decile_pricing_20170720","school_decile","Education and Training data","MOE",NA
7026,"clean_read_MOE","moe_school_decile_pricing_20170720","school_number","Education and Training data","MOE",NA
7027,"clean_read_MOE","moe_school_decile_pricing_20170720","school_type_id","Education and Training data","MOE",NA
7028,"clean_read_MOE","moe_school_profile","AgreedMaxResourcingRoll","Education and Training data","MOE",NA
7029,"clean_read_MOE","moe_school_profile","AreaType","Education and Training data","MOE",NA
7030,"clean_read_MOE","moe_school_profile","CAU","Education and Training data","MOE",NA
7031,"clean_read_MOE","moe_school_profile","DecileID","Education and Training data","MOE",NA
7032,"clean_read_MOE","moe_school_profile","DefinitionCode","Education and Training data","MOE",NA
7033,"clean_read_MOE","moe_school_profile","EducationPhilosophyID","Education and Training data","MOE",NA
7034,"clean_read_MOE","moe_school_profile","EnrolmentSchemeStatusID","Education and Training data","MOE",NA
7035,"clean_read_MOE","moe_school_profile","ExtractionDate","Education and Training data","MOE",NA
7036,"clean_read_MOE","moe_school_profile","IsKuraKaupapaMaoriSchool","Education and Training data","MOE",NA
7037,"clean_read_MOE","moe_school_profile","IsMoESchool","Education and Training data","MOE",NA
7038,"clean_read_MOE","moe_school_profile","Isolation","Education and Training data","MOE",NA
7039,"clean_read_MOE","moe_school_profile","IsPublicPrivatePartnership","Education and Training data","MOE",NA
7040,"clean_read_MOE","moe_school_profile","KuraKaupapaMaoriStartDate","Education and Training data","MOE",NA
7041,"clean_read_MOE","moe_school_profile","MaoriElectorate","Education and Training data","MOE",NA
7042,"clean_read_MOE","moe_school_profile","MeshblockNumber","Education and Training data","MOE",NA
7043,"clean_read_MOE","moe_school_profile","MeshblockNumber2","Education and Training data","MOE",NA
7044,"clean_read_MOE","moe_school_profile","MMPElectorate","Education and Training data","MOE",NA
7045,"clean_read_MOE","moe_school_profile","ReligiousAffiliationID","Education and Training data","MOE",NA
7046,"clean_read_MOE","moe_school_profile","SchoolAffiliationID","Education and Training data","MOE",NA
7047,"clean_read_MOE","moe_school_profile","SchoolAuthorityID","Education and Training data","MOE",NA
7048,"clean_read_MOE","moe_school_profile","SchoolCloseDate","Education and Training data","MOE",NA
7049,"clean_read_MOE","moe_school_profile","SchoolFundingTypeID","Education and Training data","MOE",NA
7050,"clean_read_MOE","moe_school_profile","SchoolGender2","Education and Training data","MOE",NA
7051,"clean_read_MOE","moe_school_profile","SchoolLocalOffice","Education and Training data","MOE",NA
7052,"clean_read_MOE","moe_school_profile","SchoolNumber","Education and Training data","MOE",NA
7053,"clean_read_MOE","moe_school_profile","SchoolOpenDate","Education and Training data","MOE",NA
7054,"clean_read_MOE","moe_school_profile","SchoolRegion","Education and Training data","MOE",NA
7055,"clean_read_MOE","moe_school_profile","SchoolRegion2","Education and Training data","MOE",NA
7056,"clean_read_MOE","moe_school_profile","SchoolStatusID","Education and Training data","MOE",NA
7057,"clean_read_MOE","moe_school_profile","SchoolStatusReasonID","Education and Training data","MOE",NA
7058,"clean_read_MOE","moe_school_profile","SchoolTypeID","Education and Training data","MOE",NA
7059,"clean_read_MOE","moe_school_profile","SchoolYearLevel","Education and Training data","MOE",NA
7060,"clean_read_MOE","moe_school_profile","TerritorialAuthority","Education and Training data","MOE",NA
7061,"clean_read_MOE","moe_school_profile","TLA_Board","Education and Training data","MOE",NA
7062,"clean_read_MOE","moe_school_profile_closed","AgreedMaxResourcingRoll","Education and Training data","MOE",NA
7063,"clean_read_MOE","moe_school_profile_closed","EducationPhilosophy","Education and Training data","MOE",NA
7064,"clean_read_MOE","moe_school_profile_closed","EnrolmentSchemeStatus","Education and Training data","MOE",NA
7065,"clean_read_MOE","moe_school_profile_closed","ExtractionDate","Education and Training data","MOE",NA
7066,"clean_read_MOE","moe_school_profile_closed","IsKuraKaupapaMaoriSchool","Education and Training data","MOE",NA
7067,"clean_read_MOE","moe_school_profile_closed","IsPublicPrivatePartnership","Education and Training data","MOE",NA
7068,"clean_read_MOE","moe_school_profile_closed","KuraKaupapaMaoriStartDate","Education and Training data","MOE",NA
7069,"clean_read_MOE","moe_school_profile_closed","MeshblockNumber","Education and Training data","MOE",NA
7070,"clean_read_MOE","moe_school_profile_closed","OrganisationGroup","Education and Training data","MOE",NA
7071,"clean_read_MOE","moe_school_profile_closed","ReligiousAffiliation","Education and Training data","MOE",NA
7072,"clean_read_MOE","moe_school_profile_closed","SchoolAffiliation","Education and Training data","MOE",NA
7073,"clean_read_MOE","moe_school_profile_closed","SchoolAuthority","Education and Training data","MOE",NA
7074,"clean_read_MOE","moe_school_profile_closed","SchoolCloseDate","Education and Training data","MOE",NA
7075,"clean_read_MOE","moe_school_profile_closed","SchoolCurrentDecile","Education and Training data","MOE",NA
7076,"clean_read_MOE","moe_school_profile_closed","SchoolFundingType","Education and Training data","MOE",NA
7077,"clean_read_MOE","moe_school_profile_closed","SchoolLocalOffice","Education and Training data","MOE",NA
7078,"clean_read_MOE","moe_school_profile_closed","SchoolNumber","Education and Training data","MOE",NA
7079,"clean_read_MOE","moe_school_profile_closed","SchoolOpenDate","Education and Training data","MOE",NA
7080,"clean_read_MOE","moe_school_profile_closed","SchoolRegion","Education and Training data","MOE",NA
7081,"clean_read_MOE","moe_school_profile_closed","SchoolStatus","Education and Training data","MOE",NA
7082,"clean_read_MOE","moe_school_profile_closed","SchoolStatusReason","Education and Training data","MOE",NA
7083,"clean_read_MOE","moe_school_profile_closed","SchoolType","Education and Training data","MOE",NA
7084,"clean_read_MOE","moe_school_profile_closed","SchoolYearLevel","Education and Training data","MOE",NA
7085,"clean_read_MOE","moe_school_profile_closed","TerritorialAuthority","Education and Training data","MOE",NA
7086,"clean_read_MOE","moe_SchoolLeavers","AgeAtLeaving","Education and Training data","MOE",NA
7087,"clean_read_MOE","moe_SchoolLeavers","EligibilityCode","Education and Training data","MOE",NA
7088,"clean_read_MOE","moe_SchoolLeavers","ExtractDate","Education and Training data","MOE",NA
7089,"clean_read_MOE","moe_SchoolLeavers","FirstDayAttend","Education and Training data","MOE",NA
7090,"clean_read_MOE","moe_SchoolLeavers","Gender","Education and Training data","MOE",NA
7091,"clean_read_MOE","moe_SchoolLeavers","HighestAttainCode","Education and Training data","MOE",NA
7092,"clean_read_MOE","moe_SchoolLeavers","LastDayAttend","Education and Training data","MOE",NA
7093,"clean_read_MOE","moe_SchoolLeavers","LeaverCountOptionsCode","Education and Training data","MOE",NA
7094,"clean_read_MOE","moe_SchoolLeavers","LeavingYearLevel","Education and Training data","MOE",NA
7095,"clean_read_MOE","moe_SchoolLeavers","ReasonForLeaving","Education and Training data","MOE",NA
7096,"clean_read_MOE","moe_SchoolLeavers","RefugeeStatusCode","Education and Training data","MOE",NA
7097,"clean_read_MOE","moe_SchoolLeavers","SchoolLeaverYear","Education and Training data","MOE",NA
7098,"clean_read_MOE","moe_SchoolLeavers","SchoolNumber","Education and Training data","MOE",NA
7099,"clean_read_MOE","moe_SchoolLeavers","snz_moe_uid","Education and Training data","MOE",NA
7100,"clean_read_MOE","moe_SchoolLeavers","TimeInEnrol","Education and Training data","MOE",NA
7101,"clean_read_MOE","moe_SchoolLeavers","UECode","Education and Training data","MOE",NA
7102,"clean_read_MOE","moe_secondary_tert_prog_20141205","school_number","Education and Training data","MOE",NA
7103,"clean_read_MOE","moe_secondary_tert_prog_20141205","snz_moe_uid","Education and Training data","MOE",NA
7104,"clean_read_MOE","moe_secondary_tert_prog_20141205","stp_code","Education and Training data","MOE",NA
7105,"clean_read_MOE","moe_secondary_tert_prog_20141205","year_of_enrolment","Education and Training data","MOE",NA
7106,"clean_read_MOE","moe_standard_lookup","Credit","Education and Training data","MOE",NA
7107,"clean_read_MOE","moe_standard_lookup","DomainCode","Education and Training data","MOE",NA
7108,"clean_read_MOE","moe_standard_lookup","FieldCode","Education and Training data","MOE",NA
7109,"clean_read_MOE","moe_standard_lookup","InternalorExternal","Education and Training data","MOE",NA
7110,"clean_read_MOE","moe_standard_lookup","LearningAreaCode","Education and Training data","MOE",NA
7111,"clean_read_MOE","moe_standard_lookup","StandardLevel","Education and Training data","MOE",NA
7112,"clean_read_MOE","moe_standard_lookup","StandardName","Education and Training data","MOE",NA
7113,"clean_read_MOE","moe_standard_lookup","StandardNumber","Education and Training data","MOE",NA
7114,"clean_read_MOE","moe_standard_lookup","StandardTableID","Education and Training data","MOE",NA
7115,"clean_read_MOE","moe_standard_lookup","StandardTypeCode","Education and Training data","MOE",NA
7116,"clean_read_MOE","moe_standard_lookup","StandardVersion","Education and Training data","MOE",NA
7117,"clean_read_MOE","moe_standard_lookup","SubFieldCode","Education and Training data","MOE",NA
7118,"clean_read_MOE","moe_student_enrolment_05082016","moe_esi_curr_year_lvl_nbr","Education and Training data","MOE",NA
7119,"clean_read_MOE","moe_student_enrolment_05082016","moe_esi_domestic_status_code","Education and Training data","MOE",NA
7120,"clean_read_MOE","moe_student_enrolment_05082016","moe_esi_end_date","Education and Training data","MOE",NA
7121,"clean_read_MOE","moe_student_enrolment_05082016","moe_esi_entry_year_lvl_nbr","Education and Training data","MOE",NA
7122,"clean_read_MOE","moe_student_enrolment_05082016","moe_esi_extrtn_date","Education and Training data","MOE",NA
7123,"clean_read_MOE","moe_student_enrolment_05082016","moe_esi_grounds_code","Education and Training data","MOE",NA
